birthYear	no	clubId	recruitName	name	nameAlpha	language	meaning
2022	20	22020	エールデュレーヴの2022	アーラグラシア	Ala Gracia	西語	翼（西）＋優雅さ（西）。父名、母名より連想
2022	21	22021	トーコーユズキの2022	バギーウィップ	Buggy Whip	英語	テニスの打法。父名より連想
2022	22	22022	グリューヴァインの2022	ヴィンブルレー	Vin Brule	伊語	ホットワイン（伊）。母名より連想
2022	23	22023	ディアデラマドレの2022	カーラデマドレ	Cara de Madre	西語	母の面影（西）。母の最後の産駒であり、母譲りである美しい見た目から
2022	24	22024	マスターワークの2022	マイスターヴェルク	Meisterwerk	独語	傑作（独）。母名より連想
2022	25	22025	カーミングエフェクトの2022	カーミングライツ	Calming Lights	英語	心が安らぐ灯り。母名より連想
2022	26	22026	キャヴァルドレの2022	パヴェリング	Pave Ring	英語	小さなダイヤモンドを敷き詰めた指輪。父名より連想
2022	27	22027	マイミスリリーの2022	ロートホルン	Rod Horn	独語	ユリの品種名。母名より連想
2022	28	22028	ワシントンレガシーの2022	マウントバーノン	Mount Vernon	英語	ジョージワシントンが暮らしていた邸宅の地。母名より連想
2022	29	22029	セレナズヴォイスの2022	リッスンクロース	Listen Close	英語	くぎ付けになってじっと聞く。母名より連想
2022	30	22030	フォルテピアノの2022	フィザルモニカ	Fisarmonica	伊語	アコーディオン（伊）。母名より連想
2022	32	22032	ティンバレスの2022	グランカッサ	Grancassa	伊語	大太鼓（伊）。母名より連想
2022	33	22033	エリスライトの2022	トライゴーニック	Trigonic	英語	表面に逆三角形の模様が浮かび上がる希少な水晶。母名より連想
2022	34	22034	コンダクトレスの2022	コンアフェット	Con Affetto	伊語	愛情を込めて（音楽用語）。母名より連想
2022	35	22035	コロナシオンの2022	エデルクローネ	Edel Krone	独語	気高き王冠（独）。父名、母名より連想
2022	36	22036	ピースエンブレムの2022	ウィッシュツリー	Wish Tree	英語	願いを叶える木。母名より連想
2022	37	22037	ピンクアリエスの2022	アンティジャミーラ	Anti Jamila	アラビア語	貴方は美しい（アラビア語）
2022	38	22038	ダイワオンディーヌの2022	オーセンティアン	Eau Scintillante	仏語	キラキラ美しく輝く水（仏）。母名より連想
2022	39	22039	サンブルエミューズの2022	ブルージュ	Bruges	英語	煉瓦造りの家が建ち並ぶベルギーの都市。父名、姉名より連想
2022	40	22040	ケアレスウィスパーの2022	トレインザマインド	Train the Mind	英語	心を鍛える。父名より連想
2022	41	22041	アンフィトリテの2022	バシレイア	Basileia	ギリシャ語	王国（ギリシャ語）。母名より連想
2022	42	22042	エディスワートンの2022	ウィンスタンリー	Winstanley	英語	エディストーンロックスに建った最初の灯台。兄名より連想
2022	43	22043	ココシュニックの2022	ココアミュレット	Coco Amulet	英語	女の子の愛称＋お守り。母名より連想
2022	44	22044	ヴィータアレグリアの2022	グランジョルノ	Gran Giorno	伊語	素晴らしい一日（伊）
2022	45	22045	フェルミオンの2022	ディラトン	Dilaton	英語	超弦理論に登場する仮説上の粒子。母名より連想
2022	46	22046	ヴィアンローズの2022	カザンラク	Kazanlak	ブルガリア語	バラの産地として有名なブルガリアの都市。母名より連想
2022	47	22047	スペクトロライトの2022	ヴィジブルライト	Visible Light	英語	可視光線。７色の波長による目に見える光。母名より連想
2022	48	22048	ローズノーブルの2022	スペードギニー	Spade Guinea	英語	18世紀に英国で発行された、イギリス国王が描かれた金貨名
2022	49	22049	ユーセニアの2022	マックアルイーン	Mac an Luin	愛語	父の出身である愛国の神話に出てくる剣の名。鋭い切れ味を期待して
2022	50	22050	シェイリーンⅡの2022	セラトーン	Celatone	英語	木星の衛星の観測装置。Galileoのクロスを持つ本馬より連想
2022	51	22051	ビートマッチの2022	バズアップビート	Buzz up Beat	英語	人々の鼓動を震わせるような活躍を期待して。母名より連想
2022	52	22052	ソートアフターの2022	マイエレメント	My Element	英語	自分にぴったりの場所、環境
2022	53	22053	キャンプロックの2022	コーチェラバレー	Coachella Valley	英語	世界最大規模のロックフェスが行われる場所。母名より連想
2022	54	22054	ミスティークⅡの2022	ミスティカルボンド	Mystical Bond	英語	神秘的な絆。父名、母名より連想
2022	55	22055	アディクティドの2022	イマージョン	Immersion	英語	没入。走ることに無我夢中になれるよう期待して。母名より連想
2022	56	22056	チャイマックスの2022	モルティフレーバー	Malty Flavor	英語	チャイに使用されるアッサム茶葉の香りのこと。母名より連想
2022	57	22057	ハープスターの2022	ヴァルチャースター	Vulture Star	英語	鷲＋星。こと座ベガの由来（アラビア語で降りている鷲の意）より連想
2022	58	22058	ダイワプロパーの2022	ストラーダレアーレ	Strada Reale	伊語	本物の道（伊）。 王道を進んでほしい願いを込めて。母名より連想
2022	59	22059	リカビトスの2022	カンピドリオ	Campidoglio	伊語	イタリア、ローマ市にある七丘のうちの一つ。母名より連想
2022	60	22060	キラーグレイシスの2022	キラーチューン	Killer Tune	英語	人を惹き付ける魅力的な曲。父名、母名より連想
2022	61	22061	フォトコールの2022	プレスジャンケット	Press Junket	英語	映画界において、公開前に取材を受ける場を指す用語。母名より連想
2022	62	22062	マラコスタムブラダの2022	エスタンシア	Estancia	西語	ユネスコ世界遺産に登録された大規模農園より。母の生産国より連想
2022	63	22063	エリティエールの2022	バースライト	Birthright	英語	生まれながらに持つ権利。母名より連想
2022	64	22064	フィニフティの2022	ロンドボス	Ronde Bosse	仏語	金などの立体像の表面全体にエナメルを施す技法。母名より連想
2022	66	22066	アロマドゥルセの2022	アロマフェリス	Aroma Feliz	西語	幸せな香り（西）。母名より連想
2022	67	22067	プルメリアスターの2022	アラマンダ	Allamanda	英語	キョウチクトウ科の植物。母名より連想
2022	68	22068	ディーパワンサの2022	チューラワンサ	Culavamsa	パーリ語	スリランカの年代記。母名より連想
2022	69	22069	クァンタムミスの2022	クァンタムウェーブ	Quantum Wave	英語	量子の波動。 母名より連想
2022	70	22070	ボールドアテンプトの2022	ステイクオール	Stake  All	英語	乾坤一擲。全てを賭ける。母名より連想
2022	71	22071	エスティタートの2022	カロローザ	Calorosa	伊語	情熱を持って(音楽用語)。母名より連想
2022	72	22072	カイカヨソウの2022	セレジェイラ	Cerejeira	葡語	サクラ（葡）。母名より連想
2022	73	22073	アドヴェントスの2022	フィングステン	Pfingsten	独語	精霊降臨祭（独）。母名より連想
2022	74	22074	ブルーメンブラットの2022	リンゲルブルーメ	Ringelblume	独語	キンセンカ（独）。母名より連想
2022	75	22075	シンハリーズの2022	エンベッカ	Embekke	英語	スリランカにある寺院名。母名より連想
2022	76	22076	レネットグルーヴの2022	タンテドヴィーヴル	Tenter de Vivre	仏語	生きようとする（仏）。父名より連想
2022	77	22077	スターダムバウンドの2022	ペンダンティフ	Pendentif	仏語	金細工の定番ペンダント（仏）。父名より連想
2022	78	22078	リプリートⅡの2022	マーシフルルーラー	Merciful Ruler	英語	慈悲深い統治者。父名より連想
2022	79	22079	ギーニョの2022	ソルナシエンテ	Sol Naciente	西語	朝日、日の出（西）
2022	80	22080	グランデアモーレの2022	ネーヴェフレスカ	Neve Fresca	伊語	新雪（伊）。本馬の毛色、父名より連想
2022	81	22081	レディドーヴィルの2022	トロワヴァレー	Trois Vallees	仏語	フランスにある世界最大級のスキーリゾート地。毛色、母名より連想
2022	82	22082	スプリングゲイルの2022	セイルロケット	Sailrocket	英語	高速で航行するヨットの名前。母名より連想
2022	83	22083	ハーエミネンシーの2022	バーミーズルビー	Burmese Ruby	英語	女王の愛用していたジュエリーの愛称
2022	84	22084	リチュアルローズの2022	アートレスマインド	Artless Mind	英語	純真な心。父名より連想
2022	85	22085	ブルーメンクローネの2022	ヴァイスクレー	Weissklee	独語	シロツメクサ（独）。母名より連想
2022	86	22086	ソブラドラインクの2022	カナルビーグル	Canal Beagle	西語	アルゼンチンとチリの間に流れている海峡。母の生産国より連想
2022	87	22087	ヴィートマルシェの2022	フィドルファドル	Fiddle Faddle	英語	アップテンポなクラシック曲名。母名より連想
2022	88	22088	ペルレンケッテの2022	バイルシュタイン	Beilstein	独語	モーゼル川の真珠と言われるドイツの街。母名より連想
2022	89	22089	パドゥヴァルスの2022	アロンディ	Arrondi	仏語	丸い曲線的な（バレエ用語）。母名より連想
2022	90	22090	ビットレートの2022	トータルクラリティ	Total Clarity	英語	完全な鮮明さ。ビットレートを上げて得られる高画質。母名より連想
2022	91	22091	インピードの2022	フランクスピード	Flank Speed	英語	船舶の最高速力。父名、母名の音より連想
2022	92	22092	エルヴァスⅡの2022	ブルクトーア	Burgtor	独語	城門（独）。父名、母名より連想
